BEAFIPS,BEANAME,AREA,STNAME,CREGION,CDIVISION,XCOORD1,YCOORD1,XCOORD2,YCOORD2,POP7,POP9,URBAN9,GENDER9,AG9TLT05,AG9T0509,AG9T1014,AG9T1519,AG9T2024,AG9T2529,AG9T3034,AG9T3544,AG9T4554,AG9T5559,AG9T6064,AG9T6574,AG9TGT74,WHITE9,BLACK9,INDIAN9,ASIAN9,OTHER9,HISPAN9,SINGLE9,MARRIED9,FEHEAD9,MIDSCHL9,HIGSCHL9,COLSCHL9,GRDSCHL9,FEPROP7,FEPROP9,UNEMP9,HINCOME9,POVFAM9,AGFFMIN9,CONSTUC9,MANODUR9,MANDURA9,TRANSPO9,COMUTIL9,WHOLTRD9,RETLTRD9,FINREAL9,BUSREPR9,ENTRECR9,HELSERV9,EDUSERV9,PROSERV9,PUBADMI9,EXEC9,PROF9,TECH9,SALE9,ADMI9,PRIV9,PROT9,SERV9,FARM9,PREC9,MACH9,MOVE9,HAND9
157,"El Paso, TX-NM",28898.1007,Texas,SOUTH,West South Central,-105.84689,32.48978,-570.87914,-318.61061,490731,807501,90.007814231809,95.58712396454,8.80494265641776,8.92717160721782,8.70946289849796,9.088285958779,8.3629617796139,8.71887465154842,8.48828670181213,13.6200450525758,9.0768927840337,3.75467027285415,3.7411718375581,5.50191269112979,3.20532110796148,79.7076412289273,3.34216304376094,.824890619330502,1.14464254533431,14.980662562647,63.2329867083756,27.3971564938509,58.6721886916336,18.0866366283586,21.3948961078518,78.6051038921482,41.9254589839008,5.3374122092587,38.233437620067,44.4885845972453,10.3326064887399,29001.6452990101,21.3068167579678,2.75738249638244,5.82527198670883,7.71310091644783,7.27229487110778,4.02654215124069,2.56913553781017,4.03123157725494,18.9024063454633,5.04414759633421,5.11381906854601,5.03208907229755,6.90283509298462,12.2015515300927,5.19085963878021,7.41733211854869,10.5498686960716,14.2561900423388,3.52711828072244,12.4698536899084,14.6876172356504,.776100005359344,2.26700251889169,12.1452784179216,2.27671632992122,11.1688729299534,7.56136448898655,4.03290637226004,4.28111099201458
108,"Wausau, WI",14339.9329,Wisconsin,MIDWEST,East North Central,-89.99839,45.46011,291.45762,562.28299,386420,451533,40.6280382607694,97.9279358260641,7.14366391825182,8.01536100351469,7.65104654587815,7.23734477878693,6.45445626344032,7.44508153335415,8.05854721581811,14.2098141221129,9.82873898474752,4.33744598955115,4.58371813355835,8.2735924063136,6.76118910467231,97.2972075130721,.142846702234388,1.52037614083577,.903809909796183,.135759734061519,.488114932906344,23.4746283045177,62.3165910173353,10.0656239206592,13.221840503636,86.778159496364,34.4767451999372,4.21463822960082,35.0193697685148,45.4555904667024,5.69487605694876,31184.3804178826,7.80414795809279,7.71994022530462,5.13257720898153,10.6722737374511,12.6163882289831,4.15788566173653,1.63853551996322,3.59031343397962,17.6474250900452,6.05218790711932,2.82588704115258,3.54529082688329,9.2535826500115,7.70652923595678,4.66846118476512,2.77272204766649,8.68361560272818,11.2005709249751,2.89629473522875,9.9729864357422,13.7989501111196,.29408383784198,.913863131274427,13.0077017395969,7.52117020461338,11.2628362326615,9.96771783278412,5.21974863974251,5.26046057169132
059,"Green Bay, WI-MI",19568.8159,Wisconsin,MIDWEST,East North Central,-88.11426,46.00051,379.68038,606.13577,559248,624600,50.7164585334614,98.18127589905,7.02513608709574,7.64921549791867,7.35590778097983,7.27377521613833,6.90585975024015,7.61367275056036,8.29747038104387,14.5365033621518,9.67819404418828,4.129362792187,4.47054114633365,8.26448927313481,6.79987191802754,96.3992955491515,.478065962215818,2.27697726544989,.683317323086776,.162343900096061,.564040986231188,24.4992289511888,60.4535122248711,11.249729963275,10.7164818175201,89.2835181824799,36.4211799725424,4.1116072212894,34.277170004164,45.3414119705655,6.8504685222696,30210.1772383322,9.05043085859677,5.53657713126091,5.84478996874308,9.8388507908618,11.7636381457858,4.19880998624115,2.2362674663017,3.46258426843922,19.3615020747189,4.74771200069702,3.05490109235857,4.10696328673233,8.51487880229,8.65428248850101,4.90780842157998,3.77043407548855,9.28958574597308,11.5033453254386,2.92457316696859,10.5387734653796,14.0961086767904,.343789819900602,1.48987689638022,13.9901037904007,4.23910636428652,12.5281802373493,9.02058019523777,5.15575820721051,4.88021810868405
123,"Topeka, KS",12755.7262,Kansas,MIDWEST,West North Central,-96.32617,39.11541,-17.36244,112.53183,419101,444800,58.9647032374101,99.199261959569,7.49640287769784,7.64410971223022,7.06969424460432,7.36083633093525,9.32823741007194,8.38286870503597,8.21515287769784,13.7234712230216,8.98853417266187,3.99213129496403,4.10319244604317,7.13669064748201,6.55867805755396,89.5152877697842,6.37882194244604,1.07711330935252,1.35251798561151,1.67625899280576,3.64163669064748,24.5325988630354,60.481952781575,11.1951588502269,7.34759507829978,92.6524049217002,44.6385994348287,6.93181149181679,37.9372686123721,47.0715512193185,4.84227427276162,30751.1188309865,9.08833035345895,5.87476303435133,5.71546256687146,7.23998292854803,4.08275684098736,4.75767470943793,3.37458934225284,3.32347423898048,17.057556598811,6.14572270800869,3.55919922979961,3.8132859567457,9.40369021269838,11.3515230315723,7.61168401933441,6.68863458160055,10.5371552211845,14.0432542951575,3.58004228161941,10.1247605530356,16.7900707671236,.36276835429218,1.5910196222445,13.34650084861,5.22366579655196,10.3495677548063,5.62514267565234,4.29863130626383,4.12742052345836
166,"Eugene-Springfield, OR-CA",18458.3947,Oregon,WEST,Pacific,-123.25879,43.06883,-1353.4146,582.92762,499481,689659,61.6358229211828,96.5131586445855,6.68489789881666,7.18239013773474,7.08828566001459,6.74478256645676,6.40968942622368,6.82830210292333,7.79863671756622,16.0048661729927,10.6617908270609,4.4037705590734,4.77830348041568,9.15887416824837,6.25541028247293,95.446590271424,.514022147177083,1.76319021429431,1.32369765347802,.952499713626589,3.02990318403733,21.1020349013184,61.2269943151905,12.777403813027,6.47930530615119,93.5206946938488,48.1600559839442,6.18354107249745,34.5254248982314,44.9313274409101,7.86022062447087,30103.4394137399,10.4950998839237,5.13655656657776,5.72831311669878,3.37260091746265,14.6502602220287,3.93247255497576,1.83835377853357,3.67156482922715,20.4269149804233,4.65279730109643,4.33531956910798,4.99667436933014,7.80871795223434,9.39987794592593,6.1661306801429,3.88344521623456,10.110602933412,12.7971639570205,2.61524853089408,12.1011814560091,13.8541659523989,.471416718665359,1.77972668115773,12.7207087364661,4.9750749124022,10.828527739874,6.84462790649835,5.77288342464532,5.12867105055644
117,"Sioux City, IA-NE-SD",6381.673,Iowa,MIDWEST,West North Central,-96.12846,42.60427,-6.50987,355.23256,248585,239518,54.7345084711796,94.1413437299895,7.50256765671056,8.50875508312528,8.12214530849456,7.31009777970758,5.91688307350596,6.85919221102381,7.78855868869981,13.3935654105328,9.31287001394467,4.33036347998898,4.91695822443407,8.53631042343373,7.50173264639818,95.2320911163253,.943979158142603,2.21862239998664,.825825198941207,.779482126604264,1.72346128474687,22.1347832307912,62.80748869102,10.7015958109961,12.0926729452854,87.9073270547146,37.2724667239874,4.20907400371918,34.9557473954648,45.2114170608442,3.96898046598387,29786.5302933063,9.56551552175539,10.1338105429758,4.97473067031169,11.9224474379957,5.46033344724016,4.35333896872358,2.45499181669394,5.53497239258287,17.6147911008795,4.66538371612021,3.17260480926602,3.04221147101671,9.36583874390748,8.65991618855776,5.60781280912214,3.03681588460639,8.51693314868438,11.3586086581177,2.59527706336217,11.4961961115807,13.7425585870758,.380388841927303,.976601140267261,13.6930990449812,9.06548443373321,11.7596805812845,6.47830074998651,4.70854840740274,5.22832323159655
141,"Denver-Boulder-Greeley, CO-KS-NE",76729.6292,Colorado,WEST,Mountain,-105.37386,39.58119,-494.98208,169.36976,1968304,3031140,84.187929293929,98.1541333919074,7.67704560000528,7.62934077607765,6.85359303760301,6.70879603053637,7.10854661942372,8.91446782398702,10.1678906286084,17.5307640029824,10.3614151771281,3.85610694326227,3.58023713850235,5.71943229280073,3.89236392908279,88.6098959467395,4.24167145034541,.737775226482446,1.91050231925942,4.50015505717321,11.0219257441095,25.3995015766453,58.7636473061404,13.8210991666393,5.01407542034312,94.9859245796569,59.2905761415055,9.27045367530017,38.5198030789636,46.2924769617863,5.53451507226598,38444.8050157897,7.73620101762519,3.895103811691,5.75358835253811,4.52756381635846,8.41822243111742,4.79793638269485,3.41443420814373,4.45598307164415,17.3815698212965,7.52048876247679,5.86700624484798,5.32103146872575,7.30202040737615,8.20249963882775,8.14170503372793,5.00084654853338,14.2956879628643,16.0392510889098,4.4203561256448,12.4390991677676,16.6471317693649,.412226644902634,1.43723676099418,11.4512848907103,2.24279796383832,9.74785927813924,4.230585438973,3.48143901483977,3.15504389305118
094,"Springfield, MO",17948.7965,Missouri,MIDWEST,West North Central,-92.57977,37.33944,186.47509,-7.82436,534842,712422,40.0888799054493,96.10121857564,6.66992316351825,7.03375246693673,7.06561560423457,7.62315032382492,7.45583376145038,7.25875955543203,7.81011816030386,13.4315054841091,10.4714621390131,4.7630477441741,4.91015156746984,8.7017245396689,6.80495548986415,96.9115215420074,1.48381156112529,.727939339324165,.577045627451146,.299681930091996,.918837430623984,19.8084176474027,63.9315306568968,10.5979706333992,13.6196450568999,86.3803549431001,33.7760458262131,4.62069312584923,37.0038860030569,45.4509755155736,6.32382108512588,26584.1054630739,12.7974547607816,6.22320686427866,6.55241473647008,8.49166508498537,10.4472776537885,4.59123901276908,2.45825997604571,3.94624028902226,19.1912481756124,4.61349163236055,3.79668959559136,4.91357475243961,8.3358967478451,8.2432865810159,4.89983048739782,3.29567841037757,8.77669496239962,10.7159453109149,2.82608268811645,12.041612398636,13.0033837071555,.414291417688215,1.11884862328279,12.9117552735436,5.79648015917168,12.3642753827123,9.60462330896453,5.67310901820133,4.75289774921298
091,"Fort Smith, AR-OK",7106.6802,Arkansas,SOUTH,West South Central,-94.47011,35.15416,85.87377,-162.56095,214897,286113,49.9826991433455,95.064632250675,7.07587561557846,7.60224107258321,7.76721085724871,7.57393057987578,6.15875545676009,7.50577569002457,7.87136550943159,13.814821416713,11.2078095018402,4.50626151205992,4.41294173980211,8.06534481131581,6.43766623676659,89.0766934742567,2.92681562879002,6.29681279774075,1.35575803965566,.343920059556888,1.08069189446128,17.3533308696945,64.8133793613167,12.4764031635184,15.9241633489045,84.0758366510955,33.3428256928966,3.65382825035733,35.8318554644203,44.0685032017076,6.81977096508538,26439.2995123123,14.8823551185086,5.57297225186766,6.19830576307364,10.9775213447172,15.7692435965848,4.38817369263607,2.47798826040555,3.72115128068303,16.420424226254,3.84871931696905,3.52521344717182,3.33261072572038,8.59291622198506,7.19216915688367,4.23559231590181,3.74699839914621,7.80582977588047,10.3171691568837,2.78148345784418,10.8649613127001,12.5466915688367,.253468516542156,1.24733191035219,11.5828441835646,3.81203308431163,14.5519276947705,12.6325707043757,6.14160885805763,5.46207977588047
090,"Little Rock-North Little Rock, AR",34850.2172,Arkansas,SOUTH,West South Central,-92.41119,34.74882,202.46754,-187.60675,1168598,1447083,52.0596261582784,92.6844045101809,6.77300472744134,7.30801204906698,7.41698990313617,7.52085402150395,6.5729470942579,7.5177443173612,7.86188490915863,14.2136974865989,10.3830948190256,4.48384785115988,4.72799417863384,8.58817358783152,6.63175505482408,81.3187633328565,17.6575220633509,.429415589845227,.371436883717105,.222862130230263,.724837483406273,20.4344408264517,62.0000721837976,14.5549077134475,13.895326380842,86.104673619158,34.6526973091284,4.7090253637183,38.0483891187163,46.5626289014162,6.79368140334604,27876.5452724504,14.260283977668,4.67613416877819,6.37517759750676,9.60483327113328,10.9300216718064,4.56761145266576,2.92553017357087,3.97163677790654,17.1312028179896,5.0418049799323,3.89143145227292,4.07704949159645,9.03684861817682,8.09991946730569,5.16162191536865,4.50917614398984,9.69862439682321,11.8252113164804,3.07153660309167,11.687552788199,14.2749111194045,.458643515153896,1.40244740822219,11.451847341439,4.16904008956807,12.099546267015,9.36536308459861,5.55397327362129,4.94130279638323
076,"Greenville, MS",6146.5523,Mississippi,SOUTH,East South Central,-90.57548,33.52784,310.77546,-267.35746,294605,257239,51.3689603831456,87.9124571745816,8.48393906056236,9.59885553901236,9.76873646686544,9.36522067027161,7.50119538639164,7.00438113971832,7.25045580180299,12.3573797130295,8.28451362351743,3.56555576720482,3.8291238886794,7.0448104680861,5.94583247485801,38.5905714141324,60.8636326529026,.0882447840335252,.329654523614226,.127896625317312,.637928152418568,33.4137957046025,48.7623522312144,31.6039880488439,23.7892649447636,76.2107350552364,31.7769167481207,4.42594246415437,40.0230179328487,47.6595890567504,12.1751959613397,23246.9765050868,32.5847622759158,10.651841016616,4.54483121157406,9.17879916805705,10.258725115992,2.90951477612964,2.25470253468334,4.29227710099879,16.2491714853839,3.64546431101867,2.85237583708546,3.95287180307636,7.32978310058739,11.8231892670217,4.28084931318995,5.7756039585857,7.87031746394533,12.546568235321,2.55982446917926,11.5774918291317,12.3557241789134,1.37590565218385,2.47525883939387,9.84046808218865,8.34228510045025,10.3284346216259,11.2403720887711,4.78024364043608,4.70710579845953
061,"Traverse City, MI",5624.6554,Michigan,MIDWEST,East North Central,-85.5855,44.41722,512.97302,509.09411,166572,238720,16.9663203753351,96.0771429510136,7.30898123324397,7.95157506702413,7.48659517426273,6.77278820375335,5.43063002680965,6.96757707774799,8.31182975871314,14.9400971849866,10.1755194369973,4.48475201072386,5.18347855227882,8.77052613941019,6.21565013404826,97.5083780160858,.793398123324397,1.06400804289544,.345593163538874,.288622654155496,.899798927613941,19.8370007266102,64.4899087941524,11.599700149925,8.1546308102469,91.8453691897531,39.4040673338228,4.77634815759309,37.8873139112472,45.5190665223144,9.23268700581422,29176.7669079605,10.4437781109445,5.59364850234572,7.61457957416095,6.15602069048478,12.8132643650507,3.1336460964754,2.04398732908296,3.34215485785316,20.1070612293997,4.63430771081439,3.6017883636072,5.1235013432776,8.84257588515979,7.63262360158787,5.48538433778419,3.87545611291551,9.90015638157103,11.7065640161995,2.80985604875897,12.1035326195918,13.4307710814387,.325794939652753,.923252736677493,13.7425317775372,3.70604274429608,13.4708689201652,8.79846826256065,4.60423433176952,4.47792613978107
132,"Corpus Christi, TX",11648.9032,Texas,SOUTH,West South Central,-97.96212,27.78466,-120.64926,-671.42607,420360,500805,79.6992841525145,96.3186696877278,8.11992691766256,8.92203552280828,8.61373189165444,8.17164365371752,6.6347181038528,8.13849701979813,8.29744111979713,14.1326464392328,9.73332933976298,4.23278521580256,4.12036621040125,6.50931999480836,4.37355857070117,76.2951647846966,3.26654086920059,.335060552510458,.787532073361887,19.3157017202304,53.8856441129781,23.7161581435324,60.5460356682424,16.6779177044779,19.2883901411616,80.7116098588384,40.3207576911081,5.13198890562064,34.7106656580938,43.0477506835218,9.030502439002,30402.5386642767,19.713370112588,7.86075323600924,8.81213490854427,5.98775209596546,3.02464714131498,3.86051110281581,3.05390490218828,3.44535356490683,18.4944359809925,5.01316599239298,4.77405946387675,5.40360576680556,7.52983787164923,10.7229693600621,5.40310132265257,6.61376728982334,9.56375669649613,12.9475680747384,3.39591803791402,11.7944087410083,14.1824473612526,1.00989719428162,1.84878782070037,13.6068765826935,3.43173357277616,15.2609489603406,3.96139993341337,4.63029288027523,4.36596414410961
